timestamp_utc,WS10M,WS50M,WD50M,T2M
2025-04-05 21:00:00,3.61,5.97,164.0,20.73
2025-04-05 22:00:00,4.35,7.01,161.9,20.47
2025-04-05 23:00:00,4.95,7.53,159.7,20.15
2025-04-06 00:00:00,5.22,7.68,158.7,19.84
2025-04-06 01:00:00,5.26,7.68,157.5,19.63
2025-04-06 02:00:00,5.13,7.51,159.0,19.53
2025-04-06 03:00:00,5.06,7.51,162.6,19.53
2025-04-06 04:00:00,5.18,7.79,166.3,19.66
2025-04-06 05:00:00,5.33,8.06,168.4,19.86
2025-04-06 06:00:00,5.42,7.95,168.5,21.21
2025-04-06 07:00:00,5.42,7.49,163.2,22.58
2025-04-06 08:00:00,5.82,8.35,161.1,24.09
2025-04-06 09:00:00,6.1,8.63,163.4,25.8
2025-04-06 10:00:00,6.13,8.44,162.6,27.61
2025-04-06 11:00:00,6.07,8.19,162.8,28.98
2025-04-06 12:00:00,5.9,7.88,167.8,29.86
2025-04-06 13:00:00,5.68,7.6,178.6,30.32
2025-04-06 14:00:00,5.54,7.46,192.9,30.37
2025-04-06 15:00:00,5.33,7.23,205.6,30.18
2025-04-06 16:00:00,4.63,6.47,210.6,29.71
2025-04-06 17:00:00,3.56,5.58,212.9,28.06
2025-04-06 18:00:00,3.23,4.85,220.1,26.77
2025-04-06 19:00:00,3.15,4.74,237.1,25.84
2025-04-06 20:00:00,3.36,5.24,258.3,24.73
2025-04-06 21:00:00,3.43,5.64,279.2,23.66
2025-04-06 22:00:00,3.42,5.9,299.6,22.73
2025-04-06 23:00:00,3.5,6.17,318.2,22.01
2025-04-07 00:00:00,3.7,6.45,332.2,21.45
2025-04-07 01:00:00,3.94,6.6,335.6,21.1
2025-04-07 02:00:00,4.21,6.76,330.3,20.82
2025-04-07 03:00:00,4.74,7.22,322.9,20.52
2025-04-07 04:00:00,5.26,7.66,320.2,20.18
2025-04-07 05:00:00,5.35,7.45,320.6,19.73
2025-04-07 06:00:00,5.66,6.75,320.3,20.13
2025-04-07 07:00:00,5.33,6.09,326.3,20.9
2025-04-07 08:00:00,4.52,5.71,329.6,21.97
2025-04-07 09:00:00,3.68,4.86,324.7,23.4
2025-04-07 10:00:00,2.98,3.72,330.7,24.88
2025-04-07 11:00:00,2.5,2.87,353.8,26.55
2025-04-07 12:00:00,2.43,2.64,10.9,28.05
2025-04-07 13:00:00,2.61,3.03,20.3,28.22
2025-04-07 14:00:00,2.84,3.45,20.9,28.02
2025-04-07 15:00:00,2.89,3.58,18.9,27.87
2025-04-07 16:00:00,2.76,3.83,22.9,27.24
2025-04-07 17:00:00,2.71,4.19,27.3,25.9
2025-04-07 18:00:00,2.69,4.01,30.7,25.22
2025-04-07 19:00:00,2.49,3.63,33.2,25.13
2025-04-07 20:00:00,2.09,2.97,24.1,25.22
2025-04-07 21:00:00,1.65,2.3,346.9,25.15
2025-04-07 22:00:00,0.98,1.32,353.0,25.46
2025-04-07 23:00:00,0.11,0.14,197.1,25.59
2025-04-08 00:00:00,1.31,1.83,235.0,24.35
2025-04-08 01:00:00,2.1,3.12,239.2,23.18
2025-04-08 02:00:00,2.16,3.19,217.0,22.65
2025-04-08 03:00:00,2.71,4.17,174.5,22.18
2025-04-08 04:00:00,3.8,6.45,158.7,21.9
2025-04-08 05:00:00,4.55,8.11,157.2,22.0
2025-04-08 06:00:00,5.18,8.65,158.1,23.04
2025-04-08 07:00:00,5.87,8.44,154.4,24.31
2025-04-08 08:00:00,6.42,9.27,153.7,25.56
2025-04-08 09:00:00,7.12,10.23,154.3,27.09
2025-04-08 10:00:00,7.49,10.69,152.0,28.42
2025-04-08 11:00:00,8.06,11.45,147.3,29.45
2025-04-08 12:00:00,8.55,12.18,144.4,30.09
2025-04-08 13:00:00,8.6,12.23,142.8,30.35
2025-04-08 14:00:00,8.46,12.06,140.5,30.2
2025-04-08 15:00:00,8.24,11.81,139.3,29.67
2025-04-08 16:00:00,8.01,11.78,138.0,28.6
2025-04-08 17:00:00,8.02,12.22,138.2,27.06
2025-04-08 18:00:00,8.06,12.51,140.1,26.0
2025-04-08 19:00:00,7.87,12.27,142.0,25.49
2025-04-08 20:00:00,7.18,11.5,144.0,25.0
2025-04-08 21:00:00,6.16,10.42,145.6,24.55
2025-04-08 22:00:00,5.24,9.42,147.3,24.08
2025-04-08 23:00:00,4.55,8.12,150.8,23.71
2025-04-09 00:00:00,4.04,6.81,157.8,23.44
2025-04-09 01:00:00,3.48,5.56,170.2,23.26
2025-04-09 02:00:00,2.64,4.02,189.9,23.5
2025-04-09 03:00:00,1.89,2.78,233.3,23.44
2025-04-09 04:00:00,2.25,3.39,288.4,22.13
2025-04-09 05:00:00,2.94,4.85,316.8,21.22
2025-04-09 06:00:00,4.22,5.94,331.9,21.74
2025-04-09 07:00:00,5.28,6.44,339.8,22.22
2025-04-09 08:00:00,5.27,6.72,338.9,22.95
2025-04-09 09:00:00,5.12,6.86,329.4,23.8
2025-04-09 10:00:00,5.41,7.44,322.6,24.62
2025-04-09 11:00:00,5.63,7.82,330.6,25.14
2025-04-09 12:00:00,6.14,8.46,345.8,25.42
2025-04-09 13:00:00,6.95,9.58,352.4,25.65
2025-04-09 14:00:00,7.55,10.62,350.3,26.21
2025-04-09 15:00:00,7.88,11.21,348.8,26.34
2025-04-09 16:00:00,7.57,10.84,347.5,25.94
2025-04-09 17:00:00,6.9,10.22,343.9,25.18
2025-04-09 18:00:00,6.3,9.84,339.5,24.24
2025-04-09 19:00:00,6.02,9.34,338.8,23.58
2025-04-09 20:00:00,6.08,9.13,338.7,22.99
2025-04-09 21:00:00,6.69,9.28,337.1,22.35
2025-04-09 22:00:00,7.97,10.06,336.9,21.58
2025-04-09 23:00:00,9.37,11.01,340.4,20.58
2025-04-10 00:00:00,9.88,11.46,346.4,19.79
2025-04-10 01:00:00,10.36,12.16,350.2,19.23
2025-04-10 02:00:00,10.47,12.25,352.1,18.61
2025-04-10 03:00:00,10.46,12.23,354.3,18.13
2025-04-10 04:00:00,10.53,12.3,354.4,17.84
2025-04-10 05:00:00,10.44,12.16,352.2,17.47
2025-04-10 06:00:00,10.53,12.08,349.6,17.57
2025-04-10 07:00:00,10.7,12.1,346.9,18.01
2025-04-10 08:00:00,10.79,12.07,342.5,18.66
2025-04-10 09:00:00,10.87,12.1,338.8,19.41
2025-04-10 10:00:00,10.83,12.03,336.1,20.07
2025-04-10 11:00:00,10.72,11.92,334.4,20.59
2025-04-10 12:00:00,10.62,11.82,333.8,20.95
2025-04-10 13:00:00,10.49,11.72,333.4,21.27
2025-04-10 14:00:00,10.47,11.78,333.2,21.5
2025-04-10 15:00:00,10.46,11.86,333.8,21.53
2025-04-10 16:00:00,10.28,11.75,335.0,21.33
2025-04-10 17:00:00,9.6,11.17,335.4,21.04
2025-04-10 18:00:00,8.41,10.4,336.3,20.54
2025-04-10 19:00:00,7.92,10.04,341.8,20.25
2025-04-10 20:00:00,7.69,9.79,350.2,19.91
2025-04-10 21:00:00,7.9,9.93,356.1,19.4
2025-04-10 22:00:00,8.65,10.55,358.3,18.75
2025-04-10 23:00:00,9.57,11.54,357.6,17.95
2025-04-11 00:00:00,10.18,12.1,354.3,17.03
2025-04-11 01:00:00,10.39,12.28,352.6,16.21
2025-04-11 02:00:00,10.17,12.05,352.2,15.66
2025-04-11 03:00:00,9.63,11.44,352.8,15.32
2025-04-11 04:00:00,8.91,10.66,352.5,15.05
2025-04-11 05:00:00,8.4,10.06,351.4,14.86
2025-04-11 06:00:00,8.5,9.64,348.6,15.23
2025-04-11 07:00:00,8.45,9.3,343.4,15.78
2025-04-11 08:00:00,8.32,9.04,338.5,16.48
2025-04-11 09:00:00,8.34,9.01,333.8,17.23
2025-04-11 10:00:00,8.48,9.18,330.1,18.04
2025-04-11 11:00:00,8.63,9.41,329.7,18.96
2025-04-11 12:00:00,8.86,9.75,332.9,19.86
2025-04-11 13:00:00,8.93,9.93,337.1,20.69
2025-04-11 14:00:00,8.84,9.96,339.8,21.45
2025-04-11 15:00:00,8.69,9.95,340.2,21.84
2025-04-11 16:00:00,8.51,9.94,338.7,21.85
2025-04-11 17:00:00,7.97,9.52,338.2,21.44
2025-04-11 18:00:00,7.18,9.27,336.1,20.56
2025-04-11 19:00:00,7.28,9.38,330.3,20.08
2025-04-11 20:00:00,7.48,9.53,326.1,19.65
2025-04-11 21:00:00,7.35,9.31,325.2,19.05
2025-04-11 22:00:00,7.3,9.33,325.7,18.49
2025-04-11 23:00:00,7.19,9.16,330.4,17.95
2025-04-12 00:00:00,6.72,8.7,340.6,17.39
2025-04-12 01:00:00,6.18,8.09,347.8,16.94
2025-04-12 02:00:00,5.6,7.38,351.0,16.56
2025-04-12 03:00:00,5.22,6.83,353.1,16.27
2025-04-12 04:00:00,4.95,6.41,354.7,16.02
2025-04-12 05:00:00,4.81,6.21,355.2,15.91
2025-04-12 06:00:00,5.16,6.01,355.4,17.11
2025-04-12 07:00:00,5.37,5.84,352.1,17.9
2025-04-12 08:00:00,5.33,5.75,344.9,18.66
2025-04-12 09:00:00,5.43,5.85,336.8,19.44
2025-04-12 10:00:00,5.78,6.24,331.7,20.15
2025-04-12 11:00:00,5.98,6.46,334.5,20.65
2025-04-12 12:00:00,5.98,6.47,341.3,21.18
2025-04-12 13:00:00,6.03,6.57,346.6,21.74
2025-04-12 14:00:00,6.04,6.65,350.1,22.04
2025-04-12 15:00:00,5.87,6.54,352.6,22.11
2025-04-12 16:00:00,5.59,6.3,355.2,21.9
2025-04-12 17:00:00,4.97,5.84,2.7,21.34
2025-04-12 18:00:00,4.06,5.29,14.9,20.02
2025-04-12 19:00:00,3.69,4.63,26.0,19.48
2025-04-12 20:00:00,3.35,4.08,40.7,19.13
2025-04-12 21:00:00,3.09,3.7,54.7,18.9
2025-04-12 22:00:00,2.83,3.36,65.0,18.77
2025-04-12 23:00:00,2.46,2.88,70.6,18.77
2025-04-13 00:00:00,1.93,2.23,70.3,18.78
2025-04-13 01:00:00,1.34,1.52,67.1,18.71
2025-04-13 02:00:00,0.78,0.91,60.3,18.72
2025-04-13 03:00:00,0.39,0.44,14.3,18.68
2025-04-13 04:00:00,0.86,1.0,311.3,18.49
2025-04-13 05:00:00,1.53,1.74,305.0,18.08
2025-04-13 06:00:00,2.07,2.34,304.9,18.53
2025-04-13 07:00:00,2.41,2.45,304.5,19.61
2025-04-13 08:00:00,2.81,2.98,302.3,21.02
2025-04-13 09:00:00,3.09,3.44,319.4,22.02
2025-04-13 10:00:00,3.49,4.24,338.4,22.72
2025-04-13 11:00:00,3.93,5.09,347.7,23.21
2025-04-13 12:00:00,4.3,5.68,350.7,23.54
2025-04-13 13:00:00,4.73,6.33,349.0,23.72
2025-04-13 14:00:00,5.1,6.94,345.1,23.8
2025-04-13 15:00:00,5.33,7.33,342.8,23.72
2025-04-13 16:00:00,5.76,7.88,342.5,23.4
2025-04-13 17:00:00,7.3,9.43,343.2,22.72
2025-04-13 18:00:00,8.95,10.94,343.5,21.44
2025-04-13 19:00:00,9.71,11.5,344.0,20.4
2025-04-13 20:00:00,9.18,10.84,345.0,19.73
2025-04-13 21:00:00,8.41,10.11,347.8,19.3
2025-04-13 22:00:00,7.86,9.6,350.0,18.96
2025-04-13 23:00:00,7.55,9.41,350.7,18.64
2025-04-14 00:00:00,7.63,9.58,349.7,18.29
2025-04-14 01:00:00,8.06,10.0,346.6,17.85
2025-04-14 02:00:00,8.45,10.34,344.4,17.29
2025-04-14 03:00:00,8.54,10.42,343.5,16.8
2025-04-14 04:00:00,8.27,10.16,343.9,16.45
2025-04-14 05:00:00,7.85,9.69,345.5,16.21
2025-04-14 06:00:00,7.84,8.99,346.6,16.59
2025-04-14 07:00:00,7.59,8.4,345.7,17.09
2025-04-14 08:00:00,7.13,7.79,342.6,17.72
2025-04-14 09:00:00,6.81,7.37,337.9,18.49
2025-04-14 10:00:00,6.83,7.39,333.8,19.3
2025-04-14 11:00:00,6.99,7.58,331.6,20.02
2025-04-14 12:00:00,7.27,7.93,330.7,20.56
2025-04-14 13:00:00,7.6,8.37,331.4,21.0
2025-04-14 14:00:00,7.57,8.43,334.3,21.41
2025-04-14 15:00:00,7.41,8.32,338.0,21.59
2025-04-14 16:00:00,7.27,8.21,339.5,21.43
2025-04-14 17:00:00,6.77,7.86,340.5,21.03
2025-04-14 18:00:00,5.65,7.46,342.4,20.02
2025-04-14 19:00:00,5.49,7.33,345.1,19.65
2025-04-14 20:00:00,5.26,6.96,347.9,19.38
2025-04-14 21:00:00,5.02,6.57,349.6,19.08
2025-04-14 22:00:00,4.98,6.47,349.8,18.81
2025-04-14 23:00:00,5.17,6.72,349.7,18.39
2025-04-15 00:00:00,5.61,7.34,350.2,17.92
2025-04-15 01:00:00,5.88,7.68,351.8,17.45
2025-04-15 02:00:00,6.14,8.02,351.9,17.09
2025-04-15 03:00:00,6.09,7.99,353.4,16.81
2025-04-15 04:00:00,5.87,7.69,356.7,16.64
2025-04-15 05:00:00,5.36,7.01,0.2,16.65
2025-04-15 06:00:00,5.62,6.75,355.0,18.02
2025-04-15 07:00:00,6.39,7.07,342.1,18.76
2025-04-15 08:00:00,7.02,7.63,332.0,19.27
2025-04-15 09:00:00,7.27,7.85,324.5,19.87
2025-04-15 10:00:00,7.5,8.12,324.1,20.54
2025-04-15 11:00:00,7.44,8.12,329.0,21.29
2025-04-15 12:00:00,7.14,7.86,332.1,21.9
2025-04-15 13:00:00,6.87,7.76,332.3,22.34
2025-04-15 14:00:00,6.62,7.82,333.2,22.67
2025-04-15 15:00:00,6.34,7.88,335.4,22.83
2025-04-15 16:00:00,6.31,8.13,337.9,22.79
2025-04-15 17:00:00,5.94,8.02,340.5,22.35
2025-04-15 18:00:00,5.35,8.11,337.7,21.21
2025-04-15 19:00:00,5.71,8.4,336.9,20.85
2025-04-15 20:00:00,5.71,8.13,342.1,20.6
2025-04-15 21:00:00,5.38,7.45,349.5,20.14
2025-04-15 22:00:00,4.91,6.53,354.0,19.45
2025-04-15 23:00:00,4.67,6.09,355.1,18.76
2025-04-16 00:00:00,4.62,5.98,351.7,18.26
2025-04-16 01:00:00,4.83,6.23,345.3,17.76
2025-04-16 02:00:00,5.03,6.47,339.0,17.47
2025-04-16 03:00:00,5.42,6.84,330.8,17.21
2025-04-16 04:00:00,5.94,7.24,326.5,17.14
2025-04-16 05:00:00,6.03,7.43,323.4,16.77
2025-04-16 06:00:00,6.66,7.49,320.4,17.66
2025-04-16 07:00:00,6.62,7.19,319.8,19.07
2025-04-16 08:00:00,6.14,6.62,318.4,20.71
2025-04-16 09:00:00,5.72,6.36,312.9,22.02
2025-04-16 10:00:00,5.08,5.95,308.6,23.12
2025-04-16 11:00:00,4.05,5.22,307.2,23.83
2025-04-16 12:00:00,3.25,4.34,309.1,24.34
2025-04-16 13:00:00,3.0,4.0,307.9,24.73
2025-04-16 14:00:00,3.01,4.06,310.7,24.89
2025-04-16 15:00:00,3.17,4.3,319.9,24.82
2025-04-16 16:00:00,3.41,4.69,324.1,24.5
2025-04-16 17:00:00,3.33,5.27,322.5,23.63
2025-04-16 18:00:00,3.91,6.76,322.9,22.21
2025-04-16 19:00:00,5.03,8.33,325.0,21.84
2025-04-16 20:00:00,6.39,9.06,328.7,21.35
2025-04-16 21:00:00,7.3,9.21,332.5,20.61
2025-04-16 22:00:00,7.66,9.22,332.5,19.71
2025-04-16 23:00:00,7.76,9.17,331.7,18.83
2025-04-17 00:00:00,7.35,8.66,330.1,18.16
2025-04-17 01:00:00,6.99,8.23,325.2,17.62
2025-04-17 02:00:00,7.01,8.29,322.1,17.2
2025-04-17 03:00:00,7.02,8.29,321.9,16.92
2025-04-17 04:00:00,6.86,8.1,321.8,16.74
2025-04-17 05:00:00,6.57,7.74,321.4,16.71
2025-04-17 06:00:00,6.42,7.14,320.3,17.83
2025-04-17 07:00:00,6.09,6.53,316.2,19.53
2025-04-17 08:00:00,5.22,5.53,310.5,21.65
2025-04-17 09:00:00,4.69,5.18,296.4,23.35
2025-04-17 10:00:00,4.08,5.25,288.7,24.2
2025-04-17 11:00:00,3.56,4.65,287.0,25.08
2025-04-17 12:00:00,3.0,3.84,289.5,26.54
2025-04-17 13:00:00,2.72,3.51,299.3,27.67
2025-04-17 14:00:00,3.01,3.91,312.9,27.81
2025-04-17 15:00:00,3.6,4.71,321.4,27.45
2025-04-17 16:00:00,4.16,5.59,324.1,26.96
2025-04-17 17:00:00,3.94,6.31,323.3,25.92
2025-04-17 18:00:00,4.38,7.63,325.4,24.59
2025-04-17 19:00:00,4.9,8.72,328.6,24.31
2025-04-17 20:00:00,5.46,8.92,322.9,23.73
2025-04-17 21:00:00,6.39,8.87,321.7,22.86
2025-04-17 22:00:00,6.71,8.71,320.9,21.89
2025-04-17 23:00:00,7.53,9.3,317.4,21.0
2025-04-18 00:00:00,7.8,9.44,315.6,20.34
2025-04-18 01:00:00,8.39,9.89,311.4,19.67
2025-04-18 02:00:00,8.77,10.26,309.0,19.22
2025-04-18 03:00:00,9.04,10.55,308.2,18.9
2025-04-18 04:00:00,9.01,10.49,308.8,18.64
2025-04-18 05:00:00,8.65,10.17,309.0,18.56
2025-04-18 06:00:00,9.1,10.11,307.5,19.16
2025-04-18 07:00:00,8.31,9.13,310.2,20.52
2025-04-18 08:00:00,6.9,7.92,308.8,22.13
2025-04-18 09:00:00,5.92,7.23,308.1,23.16
2025-04-18 10:00:00,5.01,6.59,310.0,23.94
2025-04-18 11:00:00,4.37,5.86,311.5,24.81
2025-04-18 12:00:00,4.06,5.35,317.4,25.6
2025-04-18 13:00:00,4.04,5.24,326.0,26.4
2025-04-18 14:00:00,4.28,5.56,332.6,27.16
2025-04-18 15:00:00,4.85,6.47,335.2,27.4
2025-04-18 16:00:00,5.6,7.79,333.6,27.16
2025-04-18 17:00:00,5.84,9.01,329.7,26.3
2025-04-18 18:00:00,6.67,11.0,326.8,25.07
2025-04-18 19:00:00,8.24,12.03,322.2,24.44
2025-04-18 20:00:00,9.35,12.41,318.1,23.55
2025-04-18 21:00:00,10.05,12.55,319.4,22.7
2025-04-18 22:00:00,9.64,11.7,324.0,21.78
2025-04-18 23:00:00,9.09,10.81,321.0,20.84
2025-04-19 00:00:00,9.33,10.9,314.1,20.05
2025-04-19 01:00:00,9.37,10.9,311.1,19.54
2025-04-19 02:00:00,8.99,10.48,311.6,19.19
2025-04-19 03:00:00,8.62,10.05,311.6,18.9
2025-04-19 04:00:00,8.64,10.07,308.4,18.67
2025-04-19 05:00:00,9.14,10.57,301.8,18.57
2025-04-19 06:00:00,9.95,10.94,295.8,19.34
2025-04-19 07:00:00,9.35,10.27,299.5,21.01
2025-04-19 08:00:00,8.13,9.53,303.8,22.9
2025-04-19 09:00:00,7.42,9.39,308.2,24.27
2025-04-19 10:00:00,6.8,9.14,312.8,25.24
2025-04-19 11:00:00,6.16,8.53,313.6,26.29
2025-04-19 12:00:00,5.69,7.79,313.0,27.52
2025-04-19 13:00:00,5.56,7.47,314.9,28.71
2025-04-19 14:00:00,5.81,7.84,319.0,29.11
2025-04-19 15:00:00,6.25,8.62,323.2,28.95
2025-04-19 16:00:00,6.62,9.41,325.7,28.39
2025-04-19 17:00:00,6.41,9.83,325.1,27.25
2025-04-19 18:00:00,6.35,10.75,322.9,25.77
2025-04-19 19:00:00,6.94,11.19,325.6,25.12
2025-04-19 20:00:00,6.81,10.6,331.4,24.34
2025-04-19 21:00:00,6.41,9.62,333.4,23.51
2025-04-19 22:00:00,6.56,9.14,328.2,22.7
2025-04-19 23:00:00,6.97,9.14,324.9,21.97
2025-04-20 00:00:00,7.13,9.06,322.6,21.38
2025-04-20 01:00:00,7.44,9.15,319.4,20.79
2025-04-20 02:00:00,7.82,9.43,316.0,20.32
2025-04-20 03:00:00,8.27,9.81,312.2,20.03
2025-04-20 04:00:00,8.69,10.18,308.1,19.71
2025-04-20 05:00:00,9.06,10.5,306.7,19.43
2025-04-20 06:00:00,9.16,10.16,308.0,20.11
2025-04-20 07:00:00,9.05,10.29,316.9,21.84
2025-04-20 08:00:00,8.68,10.5,322.0,23.81
2025-04-20 09:00:00,8.63,11.07,324.5,25.64
2025-04-20 10:00:00,8.56,11.56,325.3,27.08
2025-04-20 11:00:00,8.48,11.74,324.7,28.03
2025-04-20 12:00:00,8.29,11.61,324.3,28.63
2025-04-20 13:00:00,8.14,11.5,324.4,28.93
2025-04-20 14:00:00,8.04,11.45,326.0,28.97
2025-04-20 15:00:00,7.89,11.32,328.8,28.75
2025-04-20 16:00:00,7.55,10.9,331.0,28.28
2025-04-20 17:00:00,6.53,10.04,332.6,27.3
2025-04-20 18:00:00,5.73,10.09,334.2,25.81
2025-04-20 19:00:00,5.57,9.88,339.1,25.28
2025-04-20 20:00:00,5.14,9.21,345.9,24.65
2025-04-20 21:00:00,4.58,8.19,352.6,24.0
2025-04-20 22:00:00,4.0,7.06,352.5,23.46
2025-04-20 23:00:00,3.77,6.57,343.6,22.98
2025-04-21 00:00:00,4.53,7.25,329.7,22.54
2025-04-21 01:00:00,5.94,8.18,319.5,21.9
2025-04-21 02:00:00,6.07,8.06,317.3,21.13
2025-04-21 03:00:00,6.11,8.06,312.6,20.61
2025-04-21 04:00:00,6.59,8.54,314.2,20.35
2025-04-21 05:00:00,5.83,7.47,318.2,20.13
2025-04-21 06:00:00,4.83,5.52,317.6,20.93
2025-04-21 07:00:00,4.06,4.6,312.9,22.0
2025-04-21 08:00:00,3.27,4.28,312.2,23.64
2025-04-21 09:00:00,3.59,4.63,313.5,25.5
2025-04-21 10:00:00,3.65,4.65,318.2,26.88
2025-04-21 11:00:00,3.53,4.48,325.6,27.57
2025-04-21 12:00:00,3.58,4.55,335.0,27.97
2025-04-21 13:00:00,3.6,4.56,343.8,28.24
2025-04-21 14:00:00,3.39,4.26,351.8,28.51
2025-04-21 15:00:00,3.06,3.82,359.0,28.68
2025-04-21 16:00:00,2.62,3.26,7.6,28.61
2025-04-21 17:00:00,1.85,2.5,27.4,27.91
2025-04-21 18:00:00,1.12,1.51,66.7,27.05
2025-04-21 19:00:00,1.09,1.47,141.6,26.33
2025-04-21 20:00:00,1.7,2.42,173.6,25.08
2025-04-21 21:00:00,2.02,2.91,177.4,24.7
2025-04-21 22:00:00,2.08,2.99,174.8,24.9
2025-04-21 23:00:00,2.1,3.02,171.4,25.27
2025-04-22 00:00:00,2.17,3.12,170.2,25.58
2025-04-22 01:00:00,2.43,3.54,179.2,25.37
2025-04-22 02:00:00,2.7,3.96,205.6,25.12
2025-04-22 03:00:00,2.3,3.33,229.5,26.01
2025-04-22 04:00:00,1.74,2.47,177.2,26.36
2025-04-22 05:00:00,2.83,4.32,166.6,25.14
2025-04-22 06:00:00,3.24,5.2,179.4,25.49
2025-04-22 07:00:00,3.64,5.06,182.4,27.08
2025-04-22 08:00:00,3.41,4.38,167.1,28.43
2025-04-22 09:00:00,3.35,4.25,159.3,29.95
2025-04-22 10:00:00,3.05,3.78,156.1,31.91
2025-04-22 11:00:00,2.76,3.18,146.4,34.15
2025-04-22 12:00:00,2.83,3.16,132.1,35.35
2025-04-22 13:00:00,3.14,3.64,124.3,35.15
2025-04-22 14:00:00,3.33,4.09,129.3,34.53
2025-04-22 15:00:00,3.4,4.2,146.0,34.35
2025-04-22 16:00:00,3.09,4.67,155.6,32.99
2025-04-22 17:00:00,3.4,5.26,159.3,30.53
2025-04-22 18:00:00,3.54,5.53,164.6,28.77
2025-04-22 19:00:00,3.55,5.65,165.6,27.69
2025-04-22 20:00:00,3.48,5.59,164.3,26.9
2025-04-22 21:00:00,3.42,5.49,163.3,26.27
2025-04-22 22:00:00,3.34,5.36,162.3,25.78
2025-04-22 23:00:00,3.22,5.07,165.5,25.46
2025-04-23 00:00:00,3.0,4.54,174.4,25.2
2025-04-23 01:00:00,2.78,4.12,186.1,25.31
2025-04-23 02:00:00,2.7,4.02,196.3,25.58
2025-04-23 03:00:00,2.82,4.22,200.4,25.59
2025-04-23 04:00:00,3.18,4.82,195.0,25.38
2025-04-23 05:00:00,3.39,5.19,190.9,25.37
2025-04-23 06:00:00,3.15,4.96,188.0,26.64
2025-04-23 07:00:00,3.33,4.43,174.6,28.65
2025-04-23 08:00:00,3.38,4.28,157.6,30.41
2025-04-23 09:00:00,2.68,3.29,162.5,33.19
2025-04-23 10:00:00,1.98,2.27,152.8,35.88
2025-04-23 11:00:00,1.91,1.96,128.8,37.15
2025-04-23 12:00:00,1.81,1.78,117.1,37.91
2025-04-23 13:00:00,1.7,1.69,116.7,38.49
2025-04-23 14:00:00,1.64,1.71,124.3,38.64
2025-04-23 15:00:00,1.7,1.91,131.4,38.17
2025-04-23 16:00:00,1.83,2.19,129.6,37.12
2025-04-23 17:00:00,1.67,2.57,112.4,34.78
2025-04-23 18:00:00,1.73,2.65,92.4,32.32
2025-04-23 19:00:00,1.86,2.67,48.5,30.9
2025-04-23 20:00:00,2.97,4.53,11.5,29.5
2025-04-23 21:00:00,4.02,6.49,356.7,27.64
2025-04-23 22:00:00,4.58,7.85,346.4,26.52
2025-04-23 23:00:00,5.33,8.69,333.8,25.82
2025-04-24 00:00:00,6.58,9.79,326.2,25.17
2025-04-24 01:00:00,7.56,10.5,323.8,24.64
2025-04-24 02:00:00,8.12,10.74,318.2,23.99
2025-04-24 03:00:00,8.27,10.41,314.0,23.21
2025-04-24 04:00:00,7.87,9.64,311.3,22.61
2025-04-24 05:00:00,7.76,9.22,310.2,22.25
2025-04-24 06:00:00,7.8,9.02,310.8,22.4
2025-04-24 07:00:00,7.11,8.45,316.8,23.01
2025-04-24 08:00:00,5.57,7.19,322.4,23.86
2025-04-24 09:00:00,4.55,6.25,319.1,24.84
2025-04-24 10:00:00,4.56,6.26,317.4,25.64
2025-04-24 11:00:00,4.68,6.33,333.8,26.24
2025-04-24 12:00:00,5.33,7.19,355.1,26.51
2025-04-24 13:00:00,6.46,8.88,4.8,26.65
2025-04-24 14:00:00,7.15,10.01,3.1,27.16
2025-04-24 15:00:00,7.85,11.12,352.4,27.75
2025-04-24 16:00:00,8.1,11.53,350.5,27.22
2025-04-24 17:00:00,7.27,10.58,351.6,26.16
2025-04-24 18:00:00,6.89,10.07,344.9,25.37
2025-04-24 19:00:00,8.15,10.94,336.5,24.78
2025-04-24 20:00:00,9.51,11.75,335.3,23.9
2025-04-24 21:00:00,9.6,11.45,337.1,22.93
2025-04-24 22:00:00,9.0,10.65,341.8,22.27
2025-04-24 23:00:00,8.43,10.09,346.1,21.95
2025-04-25 00:00:00,7.63,9.23,348.7,21.7
2025-04-25 01:00:00,6.9,8.45,348.4,21.41
2025-04-25 02:00:00,6.51,8.03,345.0,21.04
2025-04-25 03:00:00,6.22,7.69,339.2,20.69
2025-04-25 04:00:00,6.22,7.63,334.3,20.39
2025-04-25 05:00:00,6.58,7.87,330.6,20.27
2025-04-25 06:00:00,7.43,8.38,334.0,21.05
2025-04-25 07:00:00,8.09,9.28,341.0,22.56
2025-04-25 08:00:00,8.44,10.1,340.8,24.05
2025-04-25 09:00:00,8.37,10.22,337.8,25.0
2025-04-25 10:00:00,7.78,9.7,332.6,25.53
2025-04-25 11:00:00,7.18,9.18,329.8,25.71
2025-04-25 12:00:00,6.79,8.79,330.9,25.75
2025-04-25 13:00:00,6.49,8.51,335.3,25.8
2025-04-25 14:00:00,6.27,8.37,340.9,25.88
2025-04-25 15:00:00,6.08,8.32,345.6,25.9
2025-04-25 16:00:00,5.99,8.33,347.9,25.7
2025-04-25 17:00:00,5.47,7.95,348.3,25.28
2025-04-25 18:00:00,4.39,7.63,347.6,24.15
2025-04-25 19:00:00,4.32,7.6,343.6,23.62
2025-04-25 20:00:00,4.4,7.65,339.1,23.25
2025-04-25 21:00:00,4.81,7.96,334.6,22.91
