timestamp_utc,allsky_sfc_sw_dwn,allsky_sfc_sw_dni,t2m_benban,clrsky_sfc_sw_dwn,ws10m,ws50m,wd50m,t2m_suez,hour_of_day,month,day_of_year,ws100m
2025-03-18 20:00:00,0.0,0.0,25.84,0.0,5.33,9.23,330.5,23.47,20,3,77,10.170584219541118
2025-03-18 21:00:00,0.0,0.0,25.03,0.0,6.07,9.56,325.8,22.88,21,3,77,10.534212907780399
2025-03-18 22:00:00,0.0,0.0,23.95,0.0,7.3,10.05,323.8,22.2,22,3,77,11.074146414559937
2025-03-18 23:00:00,0.0,0.0,23.15,0.0,8.47,10.54,325.2,21.27,23,3,77,11.614079921339476
2025-03-19 00:00:00,0.0,0.0,22.47,0.0,8.51,10.15,327.5,20.24,0,3,78,11.184336926147598
2025-03-19 01:00:00,0.0,0.0,21.58,0.0,7.7,9.16,328.9,19.46,1,3,78,10.093450861429753
2025-03-19 02:00:00,0.0,0.0,20.52,0.0,7.21,8.57,326.3,18.92,2,3,78,9.443326843062554
2025-03-19 03:00:00,0.0,0.0,19.48,0.0,7.13,8.48,323.0,18.49,3,3,78,9.344155382633659
2025-03-19 04:00:00,0.0,0.0,18.61,0.0,6.94,8.27,322.6,18.15,4,3,78,9.112755308299569
2025-03-19 05:00:00,0.0,0.0,18.02,0.0,6.86,8.25,322.2,17.88,5,3,78,9.090717205982038
2025-03-19 06:00:00,65.07,58.67,18.73,65.25,7.29,8.34,323.4,18.19,6,3,78,9.189888666410933
2025-03-19 07:00:00,281.58,365.31,21.2,282.27,7.91,8.78,326.8,19.13,7,3,78,9.67472691739664
2025-03-19 08:00:00,521.62,540.57,25.05,522.45,8.5,9.42,328.9,20.25,8,3,78,10.379946191557673
2025-03-19 09:00:00,730.47,653.78,28.39,731.12,8.7,9.57,328.7,20.98,9,3,78,10.545231958939164
2025-03-19 10:00:00,881.12,712.42,30.82,881.5,8.58,9.48,327.4,21.58,10,3,78,10.446060498510269
2025-03-19 11:00:00,970.72,805.45,32.6,970.9,8.25,9.29,327.6,22.22,11,3,78,10.236698526493711
2025-03-19 12:00:00,965.03,779.67,33.73,965.05,7.94,9.27,331.2,22.88,12,3,78,10.21466042417618
2025-03-19 13:00:00,878.78,723.17,34.16,878.9,7.77,9.5,336.6,23.42,13,3,78,10.468098600827801
2025-03-19 14:00:00,718.17,626.94,33.89,718.38,7.63,9.74,341.6,23.86,14,3,78,10.732555828638189
2025-03-19 15:00:00,498.48,475.35,32.95,498.73,7.33,9.76,342.4,24.06,15,3,78,10.75459393095572
2025-03-19 16:00:00,251.25,254.68,31.28,251.45,6.72,9.24,340.9,23.8,16,3,78,10.181603270699883
2025-03-19 17:00:00,49.03,12.57,27.92,49.05,5.45,8.39,339.0,22.85,17,3,78,9.244983922204764
2025-03-19 18:00:00,0.0,0.0,24.97,0.0,4.93,8.16,335.8,21.78,18,3,78,8.991545745553143
2025-03-19 19:00:00,0.0,0.0,23.69,0.0,5.08,8.03,328.2,21.27,19,3,78,8.848298080489183
2025-03-19 20:00:00,0.0,0.0,22.48,0.0,5.95,8.47,323.6,20.74,20,3,78,9.333136331474893
2025-03-19 21:00:00,0.0,0.0,21.51,0.0,6.91,8.97,328.1,20.07,21,3,78,9.884088889413198
2025-03-19 22:00:00,0.0,0.0,20.62,0.0,7.71,9.53,337.3,19.37,22,3,78,10.501155754304099
2025-03-19 23:00:00,0.0,0.0,19.87,0.0,8.98,10.95,347.7,18.72,23,3,78,12.065861018848887
2025-03-20 00:00:00,0.0,0.0,19.42,0.0,9.78,11.65,351.4,18.04,0,3,79,12.837194599962515
2025-03-20 01:00:00,0.0,0.0,18.68,0.0,9.96,11.78,351.1,17.38,1,3,79,12.980442265026474
2025-03-20 02:00:00,0.0,0.0,17.97,0.0,9.92,11.69,349.6,16.79,2,3,79,12.881270804597579
2025-03-20 03:00:00,0.0,0.0,17.3,0.0,9.6,11.35,347.8,16.23,3,3,79,12.50662306519953
2025-03-20 04:00:00,0.0,0.0,16.61,0.0,9.15,10.91,345.4,15.71,4,3,79,12.021784814213822
2025-03-20 05:00:00,0.0,0.0,15.84,0.0,8.67,10.45,341.9,15.21,5,3,79,11.514908460910581
2025-03-20 06:00:00,65.18,40.07,15.71,65.45,8.71,10.12,338.2,15.19,6,3,79,11.151279772671298
2025-03-20 07:00:00,281.0,323.07,16.99,282.58,8.94,9.99,334.4,15.61,7,3,79,11.00803210760734
2025-03-20 08:00:00,523.78,526.55,19.05,525.67,8.78,9.69,331.5,16.19,8,3,79,10.677460572844357
2025-03-20 09:00:00,732.92,629.61,21.33,734.62,8.56,9.43,330.3,16.91,9,3,79,10.390965242716439
2025-03-20 10:00:00,881.55,659.69,23.53,882.83,8.37,9.26,329.9,17.84,10,3,79,10.203641373017415
2025-03-20 11:00:00,958.78,687.84,25.29,959.67,8.21,9.08,330.7,18.83,11,3,79,10.005298452159625
2025-03-20 12:00:00,949.62,630.77,26.38,949.88,8.1,9.0,331.7,19.71,12,3,79,9.917146042889495
2025-03-20 13:00:00,855.62,544.8,26.81,856.12,8.1,9.08,330.7,20.44,13,3,79,10.005298452159625
2025-03-20 14:00:00,684.12,421.28,26.57,684.53,8.19,9.28,328.2,20.91,14,3,79,10.225679475334946
2025-03-20 15:00:00,460.27,271.3,25.69,460.58,8.33,9.57,326.3,21.09,15,3,79,10.545231958939164
2025-03-20 16:00:00,224.75,108.22,24.03,224.9,8.58,9.96,325.9,20.84,16,3,79,10.974974954131044
2025-03-20 17:00:00,46.45,1.3,21.47,46.45,8.51,10.11,327.6,20.03,17,3,79,11.140260721512533
2025-03-20 18:00:00,0.0,0.0,18.8,0.0,8.68,10.56,328.4,19.12,18,3,79,11.636118023657009
2025-03-20 19:00:00,0.0,0.0,17.18,0.0,10.08,12.17,331.0,18.33,19,3,79,13.410185260218352
2025-03-20 20:00:00,0.0,0.0,15.89,0.0,10.74,12.81,335.4,17.41,20,3,79,14.115404534379383
2025-03-20 21:00:00,0.0,0.0,14.84,0.0,10.72,12.74,338.6,16.6,21,3,79,14.03827117626802
2025-03-20 22:00:00,0.0,0.0,13.99,0.0,10.49,12.43,341.0,15.79,22,3,79,13.69668059034627
2025-03-20 23:00:00,0.0,0.0,13.27,0.0,9.94,11.83,341.6,15.09,23,3,79,13.035537520820304
2025-03-21 00:00:00,0.0,0.0,12.63,0.0,9.28,11.1,340.3,14.51,0,3,80,12.231146786230378
2025-03-21 01:00:00,0.0,0.0,12.03,0.0,8.66,10.45,338.7,14.08,1,3,80,11.514908460910581
2025-03-21 02:00:00,0.0,0.0,11.44,0.0,8.07,9.84,337.1,13.75,2,3,80,10.84274634022585
2025-03-21 03:00:00,0.0,0.0,10.79,0.0,7.68,9.36,336.1,13.59,3,3,80,10.313831884605076
2025-03-21 04:00:00,0.0,0.0,10.1,0.0,7.34,8.98,335.6,13.45,4,3,80,9.895107940571965
2025-03-21 05:00:00,0.0,0.0,9.39,0.0,7.17,8.77,335.3,13.41,5,3,80,9.663707866237875
2025-03-21 06:00:00,65.35,9.3,9.57,65.35,7.35,8.56,335.9,13.76,6,3,80,9.432307791903789
2025-03-21 07:00:00,268.0,169.96,11.19,268.3,7.83,8.74,338.5,14.52,7,3,80,9.630650712761577
2025-03-21 08:00:00,513.58,348.87,13.23,513.97,7.82,8.61,338.2,15.27,8,3,80,9.487403047697617
2025-03-21 09:00:00,733.75,474.35,15.38,734.08,7.72,8.45,337.9,16.07,9,3,80,9.31109822915736
2025-03-21 10:00:00,892.47,536.35,17.48,892.7,7.68,8.38,337.0,16.8,10,3,80,9.233964871045998
2025-03-21 11:00:00,1022.35,865.78,19.31,1022.45,7.69,8.39,336.9,17.37,11,3,80,9.244983922204764
2025-03-21 12:00:00,1014.8,835.3,20.77,1014.8,7.72,8.44,337.4,17.84,12,3,80,9.300079177998594
2025-03-21 13:00:00,926.22,768.74,21.73,926.3,7.8,8.57,338.5,18.28,13,3,80,9.443326843062554
2025-03-21 14:00:00,760.97,670.42,22.09,761.22,7.98,8.79,340.5,18.63,14,3,80,9.685745968555407
2025-03-21 15:00:00,534.58,521.19,21.72,535.03,8.16,9.04,342.2,18.77,15,3,80,9.96122224752456
2025-03-21 16:00:00,277.6,303.02,20.61,278.0,8.16,9.13,343.4,18.59,16,3,80,10.060393707953455
2025-03-21 17:00:00,57.2,21.32,18.26,57.22,7.55,8.88,343.6,18.08,17,3,80,9.784917428984304
2025-03-21 18:00:00,0.0,0.0,15.74,0.0,6.81,8.65,342.8,17.5,18,3,80,9.531479252332682
2025-03-21 19:00:00,0.0,0.0,14.97,0.0,6.57,8.53,341.1,17.24,19,3,80,9.399250638427489
2025-03-21 20:00:00,0.0,0.0,14.21,0.0,6.72,8.7,340.9,17.15,20,3,80,9.586574508126512
2025-03-21 21:00:00,0.0,0.0,13.49,0.0,7.32,9.19,344.1,17.01,21,3,80,10.126508014906051
2025-03-21 22:00:00,0.0,0.0,12.81,0.0,8.06,9.89,350.5,16.56,22,3,80,10.89784159601968
2025-03-21 23:00:00,0.0,0.0,12.12,0.0,8.69,10.42,355.3,16.09,23,3,80,11.481851307434283
2025-03-22 00:00:00,0.0,0.0,11.43,0.0,8.64,10.45,356.5,15.47,0,3,81,11.514908460910581
2025-03-22 01:00:00,0.0,0.0,10.85,0.0,8.31,10.12,355.6,14.96,1,3,81,11.151279772671298
2025-03-22 02:00:00,0.0,0.0,10.33,0.0,7.73,9.57,354.2,14.61,2,3,81,10.545231958939164
2025-03-22 03:00:00,0.0,0.0,9.79,0.0,7.02,8.84,353.4,14.25,3,3,81,9.740841224349237
2025-03-22 04:00:00,0.0,0.0,9.23,0.0,6.26,8.07,352.7,13.88,4,3,81,8.892374285124248
2025-03-22 05:00:00,0.0,0.0,8.71,0.0,5.82,7.58,351.5,13.6,5,3,81,8.35244077834471
2025-03-22 06:00:00,82.9,126.37,9.63,83.78,6.13,7.29,349.9,14.2,6,3,81,8.032888294740491
2025-03-22 07:00:00,323.8,515.82,12.53,327.3,6.62,7.31,347.5,14.84,7,3,81,8.054926397058024
2025-03-22 08:00:00,575.5,712.68,15.46,579.53,6.69,7.29,344.2,15.56,8,3,81,8.032888294740491
2025-03-22 09:00:00,789.6,829.76,17.28,793.0,6.94,7.52,339.9,16.32,9,3,81,8.286326471392112
2025-03-22 10:00:00,941.3,893.95,18.88,943.83,7.4,8.03,335.6,16.95,10,3,81,8.848298080489183
2025-03-22 11:00:00,1000.4,836.17,20.23,1002.12,7.84,8.51,335.2,17.4,11,3,81,9.377212536109957
2025-03-22 12:00:00,997.42,835.6,21.2,998.3,8.12,8.86,336.0,17.72,12,3,81,9.76287932666677
2025-03-22 13:00:00,914.22,802.04,21.85,914.22,8.34,9.15,335.9,18.04,13,3,81,10.082431810270988
2025-03-22 14:00:00,754.97,725.07,21.88,755.03,8.61,9.5,336.1,18.32,14,3,81,10.468098600827801
2025-03-22 15:00:00,535.8,599.83,21.35,535.92,8.95,9.96,336.4,18.45,15,3,81,10.974974954131044
2025-03-22 16:00:00,284.8,405.11,20.26,284.95,9.01,10.12,337.4,18.27,16,3,81,11.151279772671298
2025-03-22 17:00:00,59.65,62.0,18.07,59.67,8.25,9.69,337.4,17.84,17,3,81,10.677460572844357
2025-03-22 18:00:00,0.0,0.0,15.32,0.0,7.45,9.38,337.3,17.36,18,3,81,10.335869986922608
2025-03-22 19:00:00,0.0,0.0,14.46,0.0,7.18,9.24,340.4,17.22,19,3,81,10.181603270699883
2025-03-22 20:00:00,0.0,0.0,13.78,0.0,6.9,9.02,346.4,17.02,20,3,81,9.939184145207028
2025-03-22 21:00:00,0.0,0.0,13.1,0.0,6.91,9.07,356.1,16.74,21,3,81,9.99427940100086
2025-03-22 22:00:00,0.0,0.0,12.53,0.0,6.82,8.95,4.9,16.2,22,3,81,9.862050787095665
2025-03-22 23:00:00,0.0,0.0,11.94,0.0,6.68,8.8,11.1,15.59,23,3,81,9.696765019714174
2025-03-23 00:00:00,0.0,0.0,11.33,0.0,6.3,8.28,13.3,14.95,0,3,82,9.123774359458336
2025-03-23 01:00:00,0.0,0.0,10.62,0.0,5.9,7.74,11.2,14.42,1,3,82,8.528745596884967
2025-03-23 02:00:00,0.0,0.0,9.91,0.0,5.66,7.39,7.3,14.0,2,3,82,8.143078806328152
2025-03-23 03:00:00,0.0,0.0,9.33,0.0,5.39,7.01,4.5,13.68,3,3,82,7.724354862295041
2025-03-23 04:00:00,0.0,0.0,8.78,0.0,5.08,6.58,3.6,13.48,4,3,82,7.250535662468098
2025-03-23 05:00:00,0.0,0.0,8.25,0.0,4.95,6.35,3.3,13.36,5,3,82,6.997097485816477
2025-03-23 06:00:00,92.25,198.86,9.31,93.68,4.73,5.69,5.9,14.24,6,3,82,6.269840109337915
2025-03-23 07:00:00,340.23,598.65,12.03,344.27,4.43,4.76,1.3,15.5,7,3,82,5.245068351572667
2025-03-23 08:00:00,591.08,772.75,16.13,595.65,4.09,4.29,346.9,17.0,8,3,82,4.72717294711066
2025-03-23 09:00:00,801.75,873.2,18.59,805.9,4.23,4.36,333.0,18.52,9,3,82,4.804306305222023
2025-03-23 10:00:00,950.2,921.56,20.53,953.83,4.53,4.71,324.4,19.77,10,3,82,5.189973095778837
2025-03-23 11:00:00,1011.17,878.44,22.24,1014.1,4.79,5.22,319.4,20.62,11,3,82,5.751944704875908
2025-03-23 12:00:00,1007.22,885.28,23.65,1009.47,5.14,5.81,316.5,21.2,12,3,82,6.402068723243108
2025-03-23 13:00:00,925.55,863.06,24.66,926.28,5.47,6.47,314.8,21.58,13,3,82,7.129326099721671
2025-03-23 14:00:00,769.95,819.51,25.19,771.12,5.8,7.18,313.7,21.83,14,3,82,7.911678731994065
2025-03-23 15:00:00,555.2,724.33,25.1,556.67,6.27,8.0,314.7,21.91,15,3,82,8.815240927012885
2025-03-23 16:00:00,304.95,562.86,24.28,306.2,6.92,8.93,317.7,21.75,16,3,82,9.840012684778133
2025-03-23 17:00:00,67.15,154.5,20.63,67.45,6.97,9.47,319.8,21.0,17,3,82,10.435041447351503
2025-03-23 18:00:00,0.0,0.0,17.66,0.0,6.99,9.61,324.9,19.95,18,3,82,10.589308163574227
2025-03-23 19:00:00,0.0,0.0,16.92,0.0,6.96,9.16,331.4,19.19,19,3,82,10.093450861429753
2025-03-23 20:00:00,0.0,0.0,16.24,0.0,6.44,8.33,341.2,18.34,20,3,82,9.178869615252166
2025-03-23 21:00:00,0.0,0.0,15.48,0.0,5.9,7.6,346.8,17.52,21,3,82,8.37447888066224
2025-03-23 22:00:00,0.0,0.0,14.56,0.0,5.51,7.04,345.9,16.79,22,3,82,7.757412015771339
2025-03-23 23:00:00,0.0,0.0,13.57,0.0,5.68,7.15,342.2,16.1,23,3,82,7.878621578517767
2025-03-24 00:00:00,0.0,0.0,12.72,0.0,5.89,7.28,341.8,15.58,0,3,83,8.021869243581726
2025-03-24 01:00:00,0.0,0.0,12.07,0.0,5.44,6.76,338.3,15.21,1,3,83,7.448878583325888
2025-03-24 02:00:00,0.0,0.0,11.52,0.0,5.05,6.38,330.7,14.95,2,3,83,7.030154639292776
2025-03-24 03:00:00,0.0,0.0,10.91,0.0,5.17,6.51,323.5,14.8,3,3,83,7.173402304356735
2025-03-24 04:00:00,0.0,0.0,10.17,0.0,5.66,6.96,320.0,14.72,4,3,83,7.66925960650121
2025-03-24 05:00:00,0.0,0.0,9.48,0.0,5.95,7.26,319.0,14.73,5,3,83,7.999831141264194
2025-03-24 06:00:00,101.2,273.36,11.3,103.68,6.29,7.14,316.4,15.37,6,3,83,7.867602527359
2025-03-24 07:00:00,351.6,629.54,14.33,356.27,6.36,6.87,311.3,16.84,7,3,83,7.570088146072315
2025-03-24 08:00:00,601.35,810.54,18.29,605.05,6.22,6.58,306.0,18.64,8,3,83,7.250535662468098
2025-03-24 09:00:00,807.92,869.3,22.36,810.22,5.9,6.2,304.8,19.82,9,3,83,6.831811718434986
2025-03-24 10:00:00,954.2,919.88,26.53,955.53,5.25,5.74,304.9,20.98,10,3,83,6.324935365131745
2025-03-24 11:00:00,1012.47,868.09,29.11,1013.35,4.01,5.11,303.9,22.07,11,3,83,5.630735142129481
2025-03-24 12:00:00,1005.72,852.55,30.74,1005.88,3.54,4.64,304.6,23.07,12,3,83,5.112839737667473
2025-03-24 13:00:00,919.05,804.76,31.69,919.58,3.63,4.79,305.2,23.8,13,3,83,5.2781255050489655
2025-03-24 14:00:00,759.53,740.31,31.91,760.58,3.97,5.27,306.6,24.28,14,3,83,5.807039960669738
2025-03-24 15:00:00,542.53,618.84,31.45,543.95,4.29,5.75,311.9,24.57,15,3,83,6.3359544162905115
2025-03-24 16:00:00,292.42,437.75,30.18,293.67,4.47,6.23,318.0,24.54,16,3,83,6.864868871911285
2025-03-24 17:00:00,63.45,75.87,25.57,63.7,3.98,6.76,323.9,22.98,17,3,83,7.448878583325888
2025-03-24 18:00:00,0.0,0.0,22.38,0.0,4.11,7.26,340.6,21.72,18,3,83,7.999831141264194
2025-03-24 19:00:00,0.0,0.0,21.2,0.0,4.1,7.22,356.8,21.16,19,3,83,7.955754936629129
2025-03-24 20:00:00,0.0,0.0,19.85,0.0,3.76,6.47,8.1,20.42,20,3,83,7.129326099721671
2025-03-24 21:00:00,0.0,0.0,18.37,0.0,3.17,5.2,13.4,19.73,21,3,83,5.729906602558375
2025-03-24 22:00:00,0.0,0.0,16.95,0.0,3.01,4.36,2.8,19.12,22,3,83,4.804306305222023
2025-03-24 23:00:00,0.0,0.0,15.73,0.0,3.8,4.91,334.2,18.33,23,3,83,5.410354118954158
2025-03-25 00:00:00,0.0,0.0,14.63,0.0,4.98,6.4,320.1,17.64,0,3,84,7.052192741610309
2025-03-25 01:00:00,0.0,0.0,13.64,0.0,5.67,7.05,317.4,17.3,1,3,84,7.768431066930105
2025-03-25 02:00:00,0.0,0.0,12.73,0.0,5.95,7.25,312.4,17.15,2,3,84,7.988812090105427
2025-03-25 03:00:00,0.0,0.0,11.96,0.0,6.32,7.62,306.9,16.97,3,3,84,8.396516982979774
2025-03-25 04:00:00,0.0,0.0,11.39,0.0,6.56,7.88,303.5,16.79,4,3,84,8.683012313107692
2025-03-25 05:00:00,0.0,0.0,10.95,0.0,6.65,7.99,300.7,16.65,5,3,84,8.80422187585412
2025-03-25 06:00:00,103.7,239.2,13.13,104.65,7.0,8.01,293.9,17.16,6,3,84,8.82625997817165
2025-03-25 07:00:00,352.65,610.06,16.82,354.6,7.07,7.44,284.1,18.61,7,3,84,8.198174062121984
2025-03-25 08:00:00,602.25,791.9,20.67,603.8,4.75,4.92,282.2,20.87,8,3,84,5.421373170112925
2025-03-25 09:00:00,810.17,869.87,24.55,811.12,3.07,3.57,275.3,22.77,9,3,84,3.9338012636795
2025-03-25 10:00:00,956.3,924.09,28.83,956.8,2.5,3.01,255.5,24.12,10,3,84,3.316734398788598
2025-03-25 11:00:00,1022.83,902.22,31.55,1023.05,2.43,2.87,241.3,25.21,11,3,84,3.1624676825658726
2025-03-25 12:00:00,1017.0,905.43,33.14,1017.0,2.26,2.63,239.9,26.56,12,3,84,2.898010454755486
2025-03-25 13:00:00,931.38,873.78,34.08,932.5,2.17,2.6,251.1,27.66,13,3,84,2.8649533012791877
2025-03-25 14:00:00,773.35,822.21,34.44,775.5,2.12,2.66,264.8,28.09,14,3,84,2.9310676082317846
2025-03-25 15:00:00,557.1,719.81,34.17,559.83,2.07,2.67,280.8,28.17,15,3,84,2.9420866593905504
2025-03-25 16:00:00,306.1,550.23,32.73,308.42,2.22,2.91,297.2,27.72,16,3,84,3.206543887200937
2025-03-25 17:00:00,69.53,143.01,27.39,70.2,2.38,3.53,313.5,25.89,17,3,84,3.8897250590444354
2025-03-25 18:00:00,0.0,0.0,24.28,0.0,3.17,4.76,326.1,24.15,18,3,84,5.245068351572667
2025-03-25 19:00:00,0.0,0.0,23.07,0.0,3.68,5.92,330.6,22.96,19,3,84,6.523278285989535
2025-03-25 20:00:00,0.0,0.0,21.79,0.0,3.79,6.61,334.9,22.12,20,3,84,7.283592815944397
2025-03-25 21:00:00,0.0,0.0,20.23,0.0,4.18,6.91,334.0,21.53,21,3,84,7.61416435070738
2025-03-25 22:00:00,0.0,0.0,18.84,0.0,4.52,6.76,331.9,20.99,22,3,84,7.448878583325888
2025-03-25 23:00:00,0.0,0.0,18.01,0.0,4.38,6.18,330.9,20.31,23,3,84,6.809773616117454
2025-03-26 00:00:00,0.0,0.0,17.68,0.0,4.22,5.71,329.6,19.66,0,3,85,6.291878211655447
2025-03-26 01:00:00,0.0,0.0,17.25,0.0,4.04,5.38,330.0,19.13,1,3,85,5.928249523416166
2025-03-26 02:00:00,0.0,0.0,16.56,0.0,3.84,5.07,325.4,19.02,2,3,85,5.586658937494416
2025-03-26 03:00:00,0.0,0.0,15.84,0.0,4.19,5.53,310.1,19.26,3,3,85,6.093535290797657
2025-03-26 04:00:00,0.0,0.0,15.28,0.0,4.58,6.14,301.3,18.53,4,3,85,6.765697411482389
2025-03-26 05:00:00,0.0,0.0,14.75,0.0,4.81,6.3,295.2,17.95,5,3,85,6.942002230022647
2025-03-26 06:00:00,106.35,270.17,15.67,107.62,4.63,5.66,291.6,18.63,6,3,85,6.236782955861616
2025-03-26 07:00:00,352.1,620.3,19.0,355.4,3.6,3.68,288.0,20.03,7,3,85,4.055010826425927
2025-03-26 08:00:00,600.45,795.5,22.59,604.28,1.81,1.97,259.5,21.51,8,3,85,2.170753078276923
2025-03-26 09:00:00,808.05,868.19,26.35,811.3,1.39,1.83,210.9,23.04,9,3,85,2.0164863620541977
2025-03-26 10:00:00,954.67,924.2,30.63,956.92,1.75,2.34,185.9,24.99,10,3,85,2.578457971151269
2025-03-26 11:00:00,1018.12,883.11,33.1,1019.25,1.88,2.47,176.8,26.98,11,3,85,2.7217056362152285
2025-03-26 12:00:00,1013.42,886.96,34.34,1013.42,1.71,2.2,163.4,28.2,12,3,85,2.4241912549285436
2025-03-26 13:00:00,928.83,858.59,35.0,928.85,1.79,2.16,136.1,29.06,13,3,85,2.380115050293479
2025-03-26 14:00:00,771.8,808.55,35.1,771.9,2.12,2.5,114.8,29.15,14,3,85,2.7547627896915268
2025-03-26 15:00:00,556.55,701.58,34.73,556.75,2.3,2.74,105.3,28.82,15,3,85,3.0192200175019135
2025-03-26 16:00:00,305.83,536.37,33.54,306.08,2.1,2.58,100.0,28.27,16,3,85,2.8429151989616557
2025-03-26 17:00:00,70.62,150.56,29.39,70.72,1.67,2.43,94.5,26.88,17,3,85,2.677629431580164
2025-03-26 18:00:00,0.0,0.0,26.16,0.0,1.52,2.11,93.3,26.11,18,3,85,2.3250197944996485
2025-03-26 19:00:00,0.0,0.0,24.54,0.0,1.31,1.77,89.0,25.9,19,3,85,1.9503720551016008
2025-03-26 20:00:00,0.0,0.0,23.28,0.0,0.97,1.29,75.6,25.59,20,3,85,1.4214575994808278
2025-03-26 21:00:00,0.0,0.0,22.13,0.0,0.47,0.64,23.0,25.16,21,3,85,0.7052192741610308
2025-03-26 22:00:00,0.0,0.0,21.24,0.0,0.98,1.34,315.0,24.06,22,3,85,1.4765528552746583
2025-03-26 23:00:00,0.0,0.0,20.61,0.0,1.6,2.29,306.8,22.91,23,3,85,2.5233627153574383
2025-03-27 00:00:00,0.0,0.0,20.29,0.0,1.93,2.86,303.3,22.21,0,3,86,3.1514486314071064
2025-03-27 01:00:00,0.0,0.0,20.51,0.0,2.01,3.08,297.1,21.93,1,3,86,3.393867756899961
2025-03-27 02:00:00,0.0,0.0,20.55,0.0,1.98,3.07,289.0,21.79,2,3,86,3.3828487057411945
2025-03-27 03:00:00,0.0,0.0,20.35,0.0,1.94,2.99,278.1,21.52,3,3,86,3.294696296471066
2025-03-27 04:00:00,0.0,0.0,20.01,0.0,1.57,2.31,258.0,21.48,4,3,86,2.5454008176749707
2025-03-27 05:00:00,0.0,0.0,19.51,0.0,1.34,1.91,216.7,21.57,5,3,86,2.104638771324326
2025-03-27 06:00:00,102.18,190.54,19.83,104.82,1.71,2.55,180.4,21.74,6,3,86,2.809858045485357
2025-03-27 07:00:00,339.95,518.35,22.19,346.45,2.41,3.5,166.0,22.73,7,3,86,3.856667905568137
2025-03-27 08:00:00,584.47,699.41,25.64,591.33,3.15,4.24,165.0,23.5,8,3,86,4.672077691316829
2025-03-27 09:00:00,790.2,789.88,29.62,796.1,3.85,5.2,160.3,24.73,9,3,86,5.729906602558375
2025-03-27 10:00:00,934.75,834.72,32.84,939.53,4.47,6.01,154.4,26.19,10,3,86,6.62244974641843
2025-03-27 11:00:00,980.38,724.76,34.74,984.2,4.9,6.51,147.5,27.21,11,3,86,7.173402304356735
2025-03-27 12:00:00,977.12,730.1,35.8,977.85,5.17,6.83,141.7,27.82,12,3,86,7.526011941437251
2025-03-27 13:00:00,886.0,653.7,36.31,889.65,5.33,7.0,136.4,28.04,13,3,86,7.713335811136274
2025-03-27 14:00:00,727.4,623.25,36.3,731.15,5.37,7.08,132.4,27.94,14,3,86,7.801488220406403
2025-03-27 15:00:00,511.85,502.01,35.8,515.08,5.27,7.02,131.2,27.62,15,3,86,7.735373913453806
2025-03-27 16:00:00,268.88,313.93,34.65,270.7,5.11,7.0,134.0,27.05,16,3,86,7.713335811136274
2025-03-27 17:00:00,59.55,43.08,31.41,59.78,4.53,7.21,144.2,25.66,17,3,86,7.9447358854703625
2025-03-27 18:00:00,0.0,0.0,29.54,0.0,4.51,7.77,155.5,24.35,18,3,86,8.561802750361265
2025-03-27 19:00:00,0.0,0.0,28.27,0.0,4.54,7.81,166.4,23.61,19,3,86,8.60587895499633
2025-03-27 20:00:00,0.0,0.0,26.68,0.0,4.27,7.34,173.0,23.13,20,3,86,8.087983550534322
2025-03-27 21:00:00,0.0,0.0,25.07,0.0,3.65,6.39,177.2,22.61,21,3,86,7.041173690451542
2025-03-27 22:00:00,0.0,0.0,23.78,0.0,3.03,5.14,174.8,22.3,22,3,86,5.663792295605778
2025-03-27 23:00:00,0.0,0.0,22.77,0.0,2.86,4.65,158.8,22.16,23,3,86,5.12385878882624
2025-03-28 00:00:00,0.0,0.0,22.22,0.0,3.14,5.18,143.9,21.98,0,3,87,5.707868500240843
2025-03-28 01:00:00,0.0,0.0,22.02,0.0,3.33,5.52,143.8,21.69,1,3,87,6.08251623963889
2025-03-28 02:00:00,0.0,0.0,22.31,0.0,3.3,5.34,154.8,21.59,2,3,87,5.884173318781101
2025-03-28 03:00:00,0.0,0.0,22.69,0.0,3.48,5.77,154.5,21.89,3,3,87,6.357992518608043
2025-03-28 04:00:00,0.0,0.0,22.53,0.0,3.79,6.45,155.1,22.16,4,3,87,7.107287997404139
2025-03-28 05:00:00,0.0,0.0,21.74,0.0,4.11,7.18,156.6,22.46,5,3,87,7.911678731994065
2025-03-28 06:00:00,88.5,65.37,22.11,90.1,4.37,7.84,154.7,23.2,6,3,87,8.638936108472627
2025-03-28 07:00:00,300.3,290.22,24.79,311.35,5.35,8.01,153.3,24.71,7,3,87,8.82625997817165
2025-03-28 08:00:00,525.2,476.73,28.07,551.35,6.19,8.98,156.0,25.74,8,3,87,9.895107940571965
2025-03-28 09:00:00,731.53,553.31,32.58,757.33,6.79,9.72,158.0,26.78,9,3,87,10.710517726320656
2025-03-28 10:00:00,866.0,535.43,34.99,903.85,6.88,9.68,155.1,27.77,10,3,87,10.666441521685591
2025-03-28 11:00:00,917.4,567.29,36.34,965.58,6.58,9.03,150.2,28.48,11,3,87,9.950203196365793
2025-03-28 12:00:00,937.42,575.01,37.2,959.35,6.04,8.02,144.9,28.92,12,3,87,8.837279029330418
2025-03-28 13:00:00,864.88,617.2,37.54,873.53,5.66,7.36,140.2,29.17,13,3,87,8.110021652851854
